iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 32, 'workstations': 128, 'employees': 4, 'robots': 1, 'employee_time': 16}",0.003010468804429533,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",1.6470046043395996
40,"{'makespan': 256, 'workstations': 256, 'employees': 32, 'robots': 16, 'employee_time': 16}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",10.99709677696228
60,"{'makespan': 1024, 'workstations': 8192, 'employees': 64, 'robots': 256, 'employee_time': 1024}",0.0027317895971985407,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 0.8444444444444444, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.0}",1.345794439315796
