iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(2.5367397614800837), 'workstations': np.float64(1.5000000000000002), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(1.7666135034556076)}",0.2873479848166147,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
40,"{'makespan': np.float64(3.1293673276676133), 'workstations': np.float64(1.666666666666667), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(1.698564593301433)}",0.2873479848166147,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
60,"{'makespan': np.float64(3.8559437624593467), 'workstations': np.float64(1.666666666666667), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(1.6411483253588477)}",0.2873479848166147,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
80,"{'makespan': np.float64(4.125327877452527), 'workstations': np.float64(1.8333333333333337), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(1.4093567251461945)}",0.2873479848166147,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
