iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 64, 'workstations': 1, 'employees': 2, 'robots': 2, 'employee_time': 4}",0.368944358386752,"{'makespan': 0.5344444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}","{'makespan': 0.42777777777777776, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.38666666666666666}",88.77506494522095
40,"{'makespan': 512, 'workstations': 16, 'employees': 2, 'robots': 4, 'employee_time': 256}",0.0031459778576144234,"{'makespan': 0.5344444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}","{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.09333333333333334}",2.0504965782165527
60,"{'makespan': 32768, 'workstations': 16384, 'employees': 16, 'robots': 4096, 'employee_time': 65536}",0.0028590453877350083,"{'makespan': 0.5344444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}","{'makespan': 0.5344444444444444, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}",0.9271972179412842
