iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 8, 'workstations': 2, 'employees': 2, 'robots': 2, 'employee_time': 1}",0.103663994034909,"{'makespan': 0.3811111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.32555555555555554}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",12.430012702941895
40,"{'makespan': 256, 'workstations': 8, 'employees': 8, 'robots': 2, 'employee_time': 4}",0.49629653701846216,"{'makespan': 0.3811111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.32555555555555554}","{'makespan': 0.30666666666666664, 'workstations': 8, 'employees': 2, 'robots': 0, 'employee_time': 0.45222222222222225}",102.58622288703918
60,"{'makespan': 8192, 'workstations': 2048, 'employees': 512, 'robots': 4, 'employee_time': 8}",0.0449944934478398,"{'makespan': 0.3811111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.32555555555555554}","{'makespan': 0.44555555555555554, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.3977777777777778}",195.38644576072693
