user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,9.983943223953247,"{'makespan': 0.22444444444444445, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.3055555555555556}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,0.16255974769592285,"{'makespan': 0.22444444444444445, 'workstations': 5, 'employees': 3, 'robots': 0, 'employee_time': 0.3422222222222222}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,0.06116533279418945,"{'makespan': 0.4988888888888889, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.4766666666666667}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.05493760108947754,"{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.028888888888888888}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,0.06324481964111328,"{'makespan': 0.49666666666666665, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.48}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.OPTIMAL,0.06781411170959473,"{'makespan': 0.22444444444444445, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.3055555555555556}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,0.05136680603027344,"{'makespan': 0.5377777777777778, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.04555555555555556}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,0.0580747127532959,"{'makespan': 0.5377777777777778, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.04555555555555556}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,0.06950569152832031,"{'makespan': 0.54, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.028888888888888888}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.05603647232055664,"{'makespan': 0.7788888888888889, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.028888888888888888}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,0.06369900703430176,"{'makespan': 0.5166666666666667, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 0.5}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,0.0627298355102539,"{'makespan': 0.5166666666666667, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 0.5}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.OPTIMAL,0.07093954086303711,"{'makespan': 0.5166666666666667, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 0.5}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.OPTIMAL,0.17342686653137207,"{'makespan': 0.30444444444444446, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.0811111111111111}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.OPTIMAL,0.2073533535003662,"{'makespan': 0.30333333333333334, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.06444444444444444}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.OPTIMAL,0.14301800727844238,"{'makespan': 0.22777777777777777, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.3422222222222222}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.OPTIMAL,0.22819232940673828,"{'makespan': 0.3022222222222222, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.08444444444444445}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,0.06415987014770508,"{'makespan': 0.42666666666666664, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 0.5444444444444444}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.OPTIMAL,0.17241263389587402,"{'makespan': 0.27111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.23777777777777778}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,0.07798933982849121,"{'makespan': 0.22777777777777777, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.3422222222222222}"
