iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(5.508919538670285), 'workstations': np.float64(28.272727272727284), 'employees': np.float64(11.0), 'robots': np.float64(11.0), 'employee_time': 0.0001}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
40,"{'makespan': 0.0001, 'workstations': np.float64(36.45454545454546), 'employees': np.float64(14.333333333333332), 'robots': np.float64(8.5), 'employee_time': 0.0001}",8.800396017820786e-05,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0433333333333332, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
60,"{'makespan': np.float64(0.26723025780189946), 'workstations': np.float64(44.63636363636362), 'employees': np.float64(17.666666666666664), 'robots': np.float64(8.5), 'employee_time': 0.0001}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
80,"{'makespan': np.float64(1.1669928086838535), 'workstations': np.float64(52.818181818181785), 'employees': np.float64(27.66666666666666), 'robots': np.float64(13.5), 'employee_time': 0.0001}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
