iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 8, 'workstations': 16, 'employees': 1, 'robots': 1, 'employee_time': 1}",1.4453732950524702e-08,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.38669705390930176
40,"{'makespan': 64, 'workstations': 128, 'employees': 8, 'robots': 4, 'employee_time': 4}",1.4453732950524702e-08,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.4067084789276123
60,"{'makespan': 2048, 'workstations': 2048, 'employees': 256, 'robots': 8, 'employee_time': 32}",0.0,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}","{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}",0.6852736473083496
