user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,2.468210458755493,"{'makespan': 0.37333333333333335, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 0.5355555555555556}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,2.753420352935791,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,0.5395631790161133,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.6726593971252441,"{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,0.9968712329864502,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.OPTIMAL,2.1608197689056396,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,0.6395761966705322,"{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,0.5807678699493408,"{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,0.543036699295044,"{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.5335478782653809,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,0.590087890625,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,0.6134176254272461,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.OPTIMAL,0.661585807800293,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.OPTIMAL,3.408428192138672,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.OPTIMAL,3.9575235843658447,"{'makespan': 0.5344444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.OPTIMAL,8.102090835571289,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.OPTIMAL,10.969942331314087,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,1.023512840270996,"{'makespan': 0.8388888888888889, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.0888888888888888}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.OPTIMAL,38.41273093223572,"{'makespan': 0.4066666666666667, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.4011111111111111}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,9.965790033340454,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}"
