user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,3.1644067764282227,"{'makespan': 0.3022222222222222, 'workstations': 9, 'employees': 2, 'robots': 1, 'employee_time': 0.4077777777777778}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,3.6843926906585693,"{'makespan': 0.3022222222222222, 'workstations': 8, 'employees': 3, 'robots': 0, 'employee_time': 0.45222222222222225}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,0.8151075839996338,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,1.1939737796783447,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,1.5609469413757324,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.OPTIMAL,3.9726145267486572,"{'makespan': 0.3022222222222222, 'workstations': 8, 'employees': 2, 'robots': 1, 'employee_time': 0.41888888888888887}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.1182396411895752,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.105848789215088,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,1.1157259941101074,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.8200356960296631,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,0.8703465461730957,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,0.8303470611572266,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.OPTIMAL,1.6225924491882324,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.OPTIMAL,9.21086859703064,"{'makespan': 0.46444444444444444, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.16555555555555557}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.OPTIMAL,5.263616323471069,"{'makespan': 0.4666666666666667, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.1111111111111111}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.OPTIMAL,11.67074203491211,"{'makespan': 0.3277777777777778, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.OPTIMAL,34.62641906738281,"{'makespan': 0.41, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.22444444444444445}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,1.883819580078125,"{'makespan': 0.8388888888888889, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.0888888888888888}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.OPTIMAL,30.05148696899414,"{'makespan': 0.3811111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.32555555555555554}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,27.467315196990967,"{'makespan': 0.31555555555555553, 'workstations': 7, 'employees': 2, 'robots': 0, 'employee_time': 0.5255555555555556}"
