user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,60.45321702957153,"{'makespan': 0.5244444444444445, 'workstations': 9, 'employees': 2, 'robots': 0, 'employee_time': 0.6344444444444445}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,36.47251343727112,"{'makespan': 0.5244444444444445, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.8088888888888889}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,0.9881482124328613,"{'makespan': 1.4522222222222223, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.43}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,1.112417459487915,"{'makespan': 1.0733333333333333, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.08666666666666667}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,2.1941473484039307,"{'makespan': 1.45, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.4333333333333333}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.OPTIMAL,90.64445114135742,"{'makespan': 0.5244444444444445, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.8088888888888889}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.145113229751587,"{'makespan': 1.0711111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.13666666666666666}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.2299449443817139,"{'makespan': 1.0711111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.13666666666666666}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,1.7045578956604004,"{'makespan': 1.0733333333333333, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.08666666666666667}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,0.8926417827606201,"{'makespan': 1.9566666666666666, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.08666666666666667}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,1.6634745597839355,"{'makespan': 1.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.5}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,1.0605359077453613,"{'makespan': 1.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.5}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.OPTIMAL,1.340968370437622,"{'makespan': 1.4522222222222223, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.43}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.OPTIMAL,327.94586730003357,"{'makespan': 0.7788888888888889, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.19333333333333333}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.OPTIMAL,122.87285566329956,"{'makespan': 0.7955555555555556, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.12222222222222222}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.OPTIMAL,547.8747053146362,"{'makespan': 0.5377777777777778, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.92}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,600.7507979869843,"{'makespan': 0.53, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6622222222222223}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,4.8890790939331055,"{'makespan': 1.251111111111111, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.6333333333333333}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,600.3172891139984,"{'makespan': 0.5744444444444444, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.5522222222222222}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,600.3197610378265,"{'makespan': 0.5244444444444445, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.8088888888888889}"
