iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(4.91699945664202), 'workstations': 0.0001, 'employees': np.float64(11.0), 'robots': np.float64(11.0), 'employee_time': np.float64(32.546816520020386)}",0.5671023444252933,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
40,"{'makespan': np.float64(12.192438747981383), 'workstations': 0.0001, 'employees': np.float64(11.0), 'robots': np.float64(11.0), 'employee_time': np.float64(45.94623624922734)}",0.5671023444252933,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
60,"{'makespan': np.float64(23.45614989944304), 'workstations': 0.0001, 'employees': np.float64(11.0), 'robots': np.float64(10.0001), 'employee_time': np.float64(127.43366371537812)}",0.5671023444252933,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}"
