iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 32, 'workstations': 64, 'employees': 4, 'robots': 1, 'employee_time': 8}",0.16617391070186324,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}","{'makespan': 0.5711111111111111, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.5488888888888889}",3.063953399658203
40,"{'makespan': 64, 'workstations': 128, 'employees': 8, 'robots': 2, 'employee_time': 32}",0.1666020571356929,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}","{'makespan': 0.7788888888888889, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.3466666666666667}",2.9595298767089844
60,"{'makespan': 64, 'workstations': 128, 'employees': 8, 'robots': 2, 'employee_time': 32}",0.1666020571356929,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}","{'makespan': 0.7788888888888889, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.3466666666666667}",2.592923164367676
