iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(0.6702799396734043), 'workstations': np.float64(0.6667666666666667), 'employees': np.float64(2.0), 'robots': np.float64(2.6667666666666667), 'employee_time': np.float64(3.1603293087705464)}",0.07589038435214351,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
40,"{'makespan': np.float64(1.7217763365836218), 'workstations': np.float64(0.33343333333333336), 'employees': np.float64(2.0), 'robots': np.float64(3.6667666666666667), 'employee_time': np.float64(3.564791901025121)}",0.09175925494382026,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
60,"{'makespan': np.float64(2.163139484713688), 'workstations': np.float64(0.33343333333333336), 'employees': np.float64(2.0), 'robots': np.float64(3.6667666666666667), 'employee_time': np.float64(4.4747383224179424)}",0.09175925494382026,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
