user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.FEASIBLE,611.9582154750824,"{'makespan': 0.5566666666666666, 'workstations': 12, 'employees': 3, 'robots': 1, 'employee_time': 0.8511111111111112}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.FEASIBLE,610.2202386856079,"{'makespan': 0.67, 'workstations': 7, 'employees': 4, 'robots': 0, 'employee_time': 1.0522222222222222}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,42.40670585632324,"{'makespan': 1.9677777777777778, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.9066666666666667}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,33.2780487537384,"{'makespan': 2.8144444444444443, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,350.603643655777,"{'makespan': 2.098888888888889, 'workstations': 3, 'employees': 1, 'robots': 3, 'employee_time': 2.091111111111111}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.FEASIBLE,610.6474397182465,"{'makespan': 0.6288888888888889, 'workstations': 8, 'employees': 4, 'robots': 4, 'employee_time': 0.9111111111111111}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,71.93283987045288,"{'makespan': 0.9255555555555556, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.18222222222222223}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,88.46214318275452,"{'makespan': 0.9088888888888889, 'workstations': 11, 'employees': 3, 'robots': 0, 'employee_time': 0.18222222222222223}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,25.317147493362427,"{'makespan': 2.568888888888889, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,30.682919025421143,"{'makespan': 3.7288888888888887, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.FEASIBLE,613.0505526065826,"{'makespan': 2.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.0}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,612.0399177074432,"{'makespan': 2.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 2.0}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.FEASIBLE,611.379552602768,"{'makespan': 1.9288888888888889, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.9066666666666667}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.FEASIBLE,611.141224861145,"{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.31333333333333335}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,610.7022290229797,"{'makespan': 0.9111111111111111, 'workstations': 10, 'employees': 1, 'robots': 1, 'employee_time': 0.11555555555555555}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.FEASIBLE,610.1222355365753,"{'makespan': 0.6644444444444444, 'workstations': 7, 'employees': 3, 'robots': 0, 'employee_time': 0.9977777777777778}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,610.289309501648,"{'makespan': 0.8166666666666667, 'workstations': 8, 'employees': 1, 'robots': 0, 'employee_time': 0.37}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,611.6055026054382,"{'makespan': 2.117777777777778, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 2.1777777777777776}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,610.4484269618988,"{'makespan': 0.9255555555555556, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.86}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,610.289966583252,"{'makespan': 0.7322222222222222, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.9122222222222223}"
