user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.FEASIBLE,604.1079585552216,"{'makespan': 0.5244444444444445, 'workstations': 8, 'employees': 2, 'robots': 0, 'employee_time': 0.6622222222222223}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.FEASIBLE,604.6848492622375,"{'makespan': 0.53, 'workstations': 6, 'employees': 3, 'robots': 0, 'employee_time': 0.8188888888888889}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,12.315881490707397,"{'makespan': 1.5466666666666666, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 1.43}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,10.444834232330322,"{'makespan': 1.3283333333333334, 'workstations': 7, 'employees': 3, 'robots': 1, 'employee_time': 0.08666666666666667}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,44.51646161079407,"{'makespan': 1.5633333333333332, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 1.5633333333333332}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.FEASIBLE,604.6080355644226,"{'makespan': 0.5244444444444445, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.8688888888888889}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,17.51354146003723,"{'makespan': 1.0711111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.13666666666666666}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,22.41001033782959,"{'makespan': 1.0711111111111111, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.13666666666666666}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,10.401254653930664,"{'makespan': 2.1544444444444446, 'workstations': 6, 'employees': 1, 'robots': 3, 'employee_time': 0.08666666666666667}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,10.881293773651123,"{'makespan': 2.7344444444444442, 'workstations': 5, 'employees': 3, 'robots': 1, 'employee_time': 0.08666666666666667}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.FEASIBLE,604.1842699050903,"{'makespan': 1.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.5}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,604.0444827079773,"{'makespan': 1.5166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.5}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.FEASIBLE,604.1266720294952,"{'makespan': 1.4522222222222223, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 1.43}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.FEASIBLE,604.6937034130096,"{'makespan': 0.7744444444444445, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.24333333333333335}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.FEASIBLE,604.0678577423096,"{'makespan': 0.7955555555555556, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.12222222222222222}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.FEASIBLE,604.1992115974426,"{'makespan': 0.5644444444444444, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.7766666666666666}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.FEASIBLE,604.8317520618439,"{'makespan': 0.7066666666666667, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.3477777777777778}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,604.099880695343,"{'makespan': 1.251111111111111, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.6333333333333333}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.FEASIBLE,604.4585230350494,"{'makespan': 0.5966666666666667, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.5577777777777778}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.FEASIBLE,604.1299498081207,"{'makespan': 0.5266666666666666, 'workstations': 7, 'employees': 2, 'robots': 1, 'employee_time': 0.68}"
