iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 64, 'workstations': 64, 'employees': 8, 'robots': 2, 'employee_time': 4}",1.1100000172699381e-09,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}","{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}",2.5877206325531006
40,"{'makespan': 256, 'workstations': 1024, 'employees': 32, 'robots': 2, 'employee_time': 128}",0.0,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",0.42000603675842285
60,"{'makespan': 16384, 'workstations': 32768, 'employees': 2048, 'robots': 128, 'employee_time': 2048}",1.1100000172699381e-09,"{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}","{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}",0.4804670810699463
