iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': 1.1696831392298819, 'workstations': 0.9499999999999998, 'employees': 1.1, 'robots': 1.1333333333333335, 'employee_time': 1.207230196703881}",0.7470171117106382,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
40,"{'makespan': 1.189093484419264, 'workstations': 0.9499999999999998, 'employees': 1.1, 'robots': 1.166666666666667, 'employee_time': 1.2206273258904838}",0.7470171117106382,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
60,"{'makespan': 1.2191970062602742, 'workstations': 0.9833333333333332, 'employees': 1.1, 'robots': 1.2000000000000004, 'employee_time': 1.1719298245614034}",0.7470171117106382,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
80,"{'makespan': 1.277480502220824, 'workstations': 0.9499999999999997, 'employees': 1.1, 'robots': 1.2000000000000004, 'employee_time': 1.1623604465709725}",0.7470171117106382,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
