iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(3.418139369532885), 'workstations': np.float64(1.0), 'employees': np.float64(1.5001), 'robots': np.float64(2.0), 'employee_time': np.float64(1.738658700422261)}",0.0,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
40,"{'makespan': np.float64(4.293587041637939), 'workstations': np.float64(1.333333333333334), 'employees': np.float64(1.5001), 'robots': np.float64(2.0), 'employee_time': np.float64(2.45868551083733)}",0.0,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
60,"{'makespan': np.float64(5.597912123751641), 'workstations': np.float64(1.5000000000000013), 'employees': np.float64(1.5001), 'robots': np.float64(3.0), 'employee_time': np.float64(4.481840974928732)}",0.0,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
80,"{'makespan': np.float64(6.9110836319092215), 'workstations': np.float64(2.3333333333333357), 'employees': np.float64(1.5001), 'robots': np.float64(3.0), 'employee_time': np.float64(5.361247610825886)}",0.0,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
