iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 1024, 'workstations': 1, 'employees': 1, 'robots': 1024, 'employee_time': 8192}",0.0,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.373903751373291
40,"{'makespan': 1024, 'workstations': 1, 'employees': 1, 'robots': 524288, 'employee_time': 4194304}",0.0,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.32866430282592773
60,"{'makespan': 1024, 'workstations': 1, 'employees': 1, 'robots': 67108864, 'employee_time': 1073741824}",0.0,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.3755190372467041
