iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(1.6951001993494912), 'workstations': np.float64(36.00000000000001), 'employees': np.float64(21.0), 'robots': np.float64(17.666666666666664), 'employee_time': 0.0001}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
40,"{'makespan': np.float64(4.18993667331165), 'workstations': np.float64(52.66666666666665), 'employees': np.float64(21.0), 'robots': np.float64(30.999999999999993), 'employee_time': np.float64(0.8507113769271661)}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
60,"{'makespan': np.float64(5.415761175812265), 'workstations': np.float64(77.66666666666666), 'employees': np.float64(26.0), 'robots': np.float64(37.666666666666664), 'employee_time': np.float64(5.635400372142477)}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
80,"{'makespan': np.float64(1.31423282971357), 'workstations': np.float64(92.66666666666669), 'employees': np.float64(41.0), 'robots': np.float64(41.0), 'employee_time': 0.0001}",0.0,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
