iter,weights,bounds,results,regret
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}",,"{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.47133338222964577
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': 0.984505, 'workstations': None, 'employees': None, 'robots': 5e-06, 'employee_time': 0.9528938888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}",0.47133338222964577
1,"{'makespan': 2, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.984505, 'workstations': None, 'employees': None, 'robots': 5e-06, 'employee_time': 0.9528938888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}",0.15987617284695538
2,"{'makespan': 2, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.6382827777777778, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}",0.15987617284695538
2,"{'makespan': 4, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.6382827777777778, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.06239284325457632
3,"{'makespan': 4, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.06239284325457632
3,"{'makespan': 8, 'workstations': 2, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}",0.12629617569003015
3,"{'makespan': 16, 'workstations': 2, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.46111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.4311111111111111}",0.005968284558965623
3,"{'makespan': 16, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.53, 'workstations': 4, 'employees': 2, 'robots': 0, 'employee_time': 0.5955555555555555}",0.5814564235147884
3,"{'makespan': 32, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': 0.5221716666666667, 'workstations': 4.900005, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.4822222222222222}",0.4870858525641401
4,"{'makespan': 4, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 2}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 5e-06, 'employee_time': None}","{'makespan': 0.4077777777777778, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.4822222222222222}",0.4870858525641401
4,"{'makespan': 4, 'workstations': 2, 'employees': 2, 'robots': 1, 'employee_time': 2}","{'makespan': None, 'workstations': 4.900005, 'employees': 1.950005, 'robots': 5e-06, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}",0.15987617284695538
5,"{'makespan': 4, 'workstations': 2, 'employees': 2, 'robots': 1, 'employee_time': 2}","{'makespan': 0.6382827777777778, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}",0.15987617284695538
5,"{'makespan': 8, 'workstations': 2, 'employees': 2, 'robots': 1, 'employee_time': 2}","{'makespan': 0.6382827777777778, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6122222222222222, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.5955555555555555}",0.12629617569003015
