user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ExitStatus.OPTIMAL,5.8232598304748535,"{'makespan': 0.22111111111111112, 'workstations': 8, 'employees': 2, 'robots': 0, 'employee_time': 0.27}"
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ExitStatus.OPTIMAL,5.402142524719238,"{'makespan': 0.22111111111111112, 'workstations': 8, 'employees': 2, 'robots': 0, 'employee_time': 0.26666666666666666}"
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ExitStatus.OPTIMAL,1.916795253753662,"{'makespan': 0.5386111111111112, 'workstations': 3, 'employees': 1, 'robots': 2, 'employee_time': 0.4766666666666667}"
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ExitStatus.OPTIMAL,1.1693353652954102,"{'makespan': 0.6347222222222222, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.028888888888888888}"
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ExitStatus.OPTIMAL,2.293285369873047,"{'makespan': 0.5358333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.5277777777777778}"
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ExitStatus.OPTIMAL,11.598973751068115,"{'makespan': 0.22111111111111112, 'workstations': 8, 'employees': 2, 'robots': 0, 'employee_time': 0.27}"
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.252882719039917,"{'makespan': 0.5033333333333333, 'workstations': 9, 'employees': 1, 'robots': 0, 'employee_time': 0.04555555555555556}"
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ExitStatus.OPTIMAL,1.1470906734466553,"{'makespan': 0.5033333333333333, 'workstations': 9, 'employees': 1, 'robots': 0, 'employee_time': 0.04555555555555556}"
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ExitStatus.OPTIMAL,1.1070663928985596,"{'makespan': 0.5780555555555555, 'workstations': 9, 'employees': 1, 'robots': 2, 'employee_time': 0.028888888888888888}"
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ExitStatus.OPTIMAL,1.3885958194732666,"{'makespan': 1.1677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.028888888888888888}"
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.OPTIMAL,418.27093505859375,"{'makespan': 0.5166666666666667, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 0.5}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,200.29642391204834,"{'makespan': 0.5166666666666667, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 0.5}"
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ExitStatus.FEASIBLE,600.5336554050446,"{'makespan': 0.5166666666666667, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 0.5}"
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ExitStatus.OPTIMAL,8.577067852020264,"{'makespan': 0.30444444444444446, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.0811111111111111}"
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ExitStatus.OPTIMAL,12.024168729782104,"{'makespan': 0.2688888888888889, 'workstations': 6, 'employees': 1, 'robots': 1, 'employee_time': 0.06444444444444444}"
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ExitStatus.OPTIMAL,69.08405232429504,"{'makespan': 0.22777777777777777, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.3422222222222222}"
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ExitStatus.OPTIMAL,17.61757206916809,"{'makespan': 0.2677777777777778, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.08444444444444445}"
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,7.663168668746948,"{'makespan': 0.42666666666666664, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 0.5444444444444444}"
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ExitStatus.OPTIMAL,69.69678521156311,"{'makespan': 0.27111111111111114, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.23777777777777778}"
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ExitStatus.OPTIMAL,30.942796230316162,"{'makespan': 0.22777777777777777, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.3422222222222222}"
