user_index,weights,status,elapsed,objectives
5,"[1000000000.0, 0.001, 1000000.0, 1000.0, 1.0]",ERROR,0,{}
6,"[1000000000.0, 1000.0, 0.001, 1000000.0, 1.0]",ERROR,0,{}
7,"[1.0, 1000000000.0, 1000000.0, 0.001, 1000.0]",ERROR,0,{}
8,"[1000.0, 1.0, 0.001, 1000000.0, 1000000000.0]",ERROR,0,{}
9,"[1000.0, 1000000000.0, 1000000.0, 0.001, 1.0]",ERROR,0,{}
10,"[1000000000.0, 1.0, 1000000.0, 1000.0, 0.001]",ERROR,0,{}
11,"[1000.0, 0.001, 1.0, 1000000000.0, 1000000.0]",ERROR,0,{}
12,"[1000.0, 1.0, 0.001, 1000000000.0, 1000000.0]",ERROR,0,{}
13,"[1000.0, 1.0, 1000000.0, 0.001, 1000000000.0]",ERROR,0,{}
14,"[1.0, 1000000.0, 0.001, 1000.0, 1000000000.0]",ERROR,0,{}
30,"[1.0, 63.841675, 1.0, 36.158325, 1.0]",ExitStatus.FEASIBLE,612.262942314148,"{'makespan': 2.0430555555555556, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 2.0}"
31,"[1.0, 100.0, 1.0, 1.0, 1.0]",ERROR,0,{}
32,"[17.911133, 46.571021, 17.522982, 1.0, 17.994863]",ERROR,0,{}
33,"[23.336567, 1.0, 54.515705, 1.0, 22.147728]",ERROR,0,{}
34,"[38.083746, 1.0, 1.0, 1.0, 61.916254]",ERROR,0,{}
35,"[38.621632, 1.0, 1.0, 61.378368, 1.0]",ERROR,0,{}
36,"[54.476421, 1.0, 1.0, 22.531301, 22.992278]",ERROR,0,{}
37,"[59.470827, 40.529173, 1.0, 1.0, 1.0]",ERROR,0,{}
38,"[62.376987, 1.0, 37.623013, 1.0, 1.0]",ERROR,0,{}
39,"[100.0, 1.0, 1.0, 1.0, 1.0]",ERROR,0,{}
