iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 2048, 'workstations': 32, 'employees': 1, 'robots': 4, 'employee_time': 1}",0.0,"{'makespan': 0.3022222222222222, 'workstations': 8, 'employees': 3, 'robots': 0, 'employee_time': 0.45222222222222225}","{'makespan': 0.3022222222222222, 'workstations': 8, 'employees': 3, 'robots': 0, 'employee_time': 0.45222222222222225}",10.384166955947876
40,"{'makespan': 8192, 'workstations': 512, 'employees': 32, 'robots': 8, 'employee_time': 1}",0.08454996807974155,"{'makespan': 0.3022222222222222, 'workstations': 8, 'employees': 3, 'robots': 0, 'employee_time': 0.45222222222222225}","{'makespan': 0.3277777777777778, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}",7.677641153335571
60,"{'makespan': 32768, 'workstations': 1024, 'employees': 32, 'robots': 16, 'employee_time': 1}",0.025731304375244034,"{'makespan': 0.3022222222222222, 'workstations': 8, 'employees': 3, 'robots': 0, 'employee_time': 0.45222222222222225}","{'makespan': 0.31, 'workstations': 7, 'employees': 3, 'robots': 0, 'employee_time': 0.5255555555555556}",6.914591550827026
