iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 2, 'workstations': 1, 'employees': 1, 'robots': 64, 'employee_time': 256}",0.002411641729248256,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.946117639541626
40,"{'makespan': 16, 'workstations': 2, 'employees': 1, 'robots': 32768, 'employee_time': 262144}",10906.756270954858,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}","{'makespan': 0.5833333333333334, 'workstations': 10, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",0.9294214248657227
60,"{'makespan': 4194304, 'workstations': 2097152, 'employees': 1, 'robots': 16777216, 'employee_time': 134217728}",10906.75840386999,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",2.615762948989868
