iter,weights,bounds,results
5,"{'makespan': 1.2100000000000002, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
6,"{'makespan': 1.2100000000000002, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
7,"{'makespan': 1.2100000000000002, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
7,"{'makespan': 1.3310000000000004, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
7,"{'makespan': 1.4641000000000006, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
7,"{'makespan': 1.6105100000000008, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.2100000000000002, 'employees': 1, 'robots': 1, 'employee_time': 1.3310000000000004}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.4641000000000006}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': np.float64(2.2780668004006137)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': np.float64(2.2780668004006137)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': np.float64(2.2780668004006137)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.771561000000001, 'employees': 1, 'robots': 1, 'employee_time': np.float64(2.2780668004006137)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.771561000000001, 'employees': 1, 'robots': 1, 'employee_time': np.float64(3.54455866886653)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 1.9487171000000014, 'employees': 1, 'robots': 1, 'employee_time': np.float64(3.54455866886653)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 2.1435888100000016, 'employees': 1, 'robots': 1, 'employee_time': np.float64(3.54455866886653)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 2.357947691000002, 'employees': 1, 'robots': 1, 'employee_time': np.float64(3.54455866886653)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 2.5937424601000023, 'employees': 1, 'robots': 1, 'employee_time': np.float64(3.54455866886653)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 2.853116706110003, 'employees': 1, 'robots': 1, 'employee_time': np.float64(3.54455866886653)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
8,"{'makespan': 1.6105100000000008, 'workstations': 2.853116706110003, 'employees': 1, 'robots': 1, 'employee_time': np.float64(5.515157042290165)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 3.1384283767210035, 'employees': 1, 'robots': 1, 'employee_time': np.float64(5.515157042290165)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 3.4522712143931042, 'employees': 1, 'robots': 1, 'employee_time': np.float64(5.515157042290165)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 3.797498335832415, 'employees': 1, 'robots': 1, 'employee_time': np.float64(5.515157042290165)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 4.177248169415656, 'employees': 1, 'robots': 1, 'employee_time': np.float64(5.515157042290165)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 4.594972986357222, 'employees': 1, 'robots': 1, 'employee_time': np.float64(5.515157042290165)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
8,"{'makespan': 1.6105100000000008, 'workstations': 4.594972986357222, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.581310127065679)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 5.054470284992944, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.581310127065679)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 5.559917313492239, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.581310127065679)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.581310127065679)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 6.72749994932561, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.581310127065679)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 7.400249944258172, 'employees': 1, 'robots': 1, 'employee_time': np.float64(8.581310127065679)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
8,"{'makespan': 1.6105100000000008, 'workstations': 7.400249944258172, 'employees': 1, 'robots': 1, 'employee_time': np.float64(13.352091868321757)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 8.140274938683989, 'employees': 1, 'robots': 1, 'employee_time': np.float64(13.352091868321757)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 8.954302432552389, 'employees': 1, 'robots': 1, 'employee_time': np.float64(13.352091868321757)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 9.849732675807628, 'employees': 1, 'robots': 1, 'employee_time': np.float64(13.352091868321757)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 10.834705943388391, 'employees': 1, 'robots': 1, 'employee_time': np.float64(13.352091868321757)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 11.91817653772723, 'employees': 1, 'robots': 1, 'employee_time': np.float64(13.352091868321757)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
8,"{'makespan': 1.6105100000000008, 'workstations': 11.91817653772723, 'employees': 1, 'robots': 1, 'employee_time': np.float64(20.77519103963034)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 13.109994191499954, 'employees': 1, 'robots': 1, 'employee_time': np.float64(20.77519103963034)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 14.420993610649951, 'employees': 1, 'robots': 1, 'employee_time': np.float64(20.77519103963034)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 15.863092971714948, 'employees': 1, 'robots': 1, 'employee_time': np.float64(20.77519103963034)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 17.449402268886445, 'employees': 1, 'robots': 1, 'employee_time': np.float64(20.77519103963034)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"{'makespan': 1.6105100000000008, 'workstations': 17.449402268886445, 'employees': 1, 'robots': 1, 'employee_time': np.float64(31.844862838960335)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 19.19434249577509, 'employees': 1, 'robots': 1, 'employee_time': np.float64(31.844862838960335)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 21.1137767453526, 'employees': 1, 'robots': 1, 'employee_time': np.float64(31.844862838960335)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 23.22515441988786, 'employees': 1, 'robots': 1, 'employee_time': np.float64(31.844862838960335)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 25.54766986187665, 'employees': 1, 'robots': 1, 'employee_time': np.float64(31.844862838960335)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
8,"{'makespan': 1.6105100000000008, 'workstations': 28.102436848064315, 'employees': 1, 'robots': 1, 'employee_time': np.float64(31.844862838960335)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"{'makespan': 1.6105100000000008, 'workstations': 28.102436848064315, 'employees': 1, 'robots': 1, 'employee_time': np.float64(48.81280212045843)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 30.91268053287075, 'employees': 1, 'robots': 1, 'employee_time': np.float64(48.81280212045843)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 34.003948586157826, 'employees': 1, 'robots': 1, 'employee_time': np.float64(48.81280212045843)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 37.40434344477361, 'employees': 1, 'robots': 1, 'employee_time': np.float64(48.81280212045843)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 41.14477778925097, 'employees': 1, 'robots': 1, 'employee_time': np.float64(48.81280212045843)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"{'makespan': 1.6105100000000008, 'workstations': 41.14477778925097, 'employees': 1, 'robots': 1, 'employee_time': np.float64(74.82179034340035)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 45.25925556817607, 'employees': 1, 'robots': 1, 'employee_time': np.float64(74.82179034340035)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 49.785181124993684, 'employees': 1, 'robots': 1, 'employee_time': np.float64(74.82179034340035)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 54.76369923749306, 'employees': 1, 'robots': 1, 'employee_time': np.float64(74.82179034340035)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 60.24006916124237, 'employees': 1, 'robots': 1, 'employee_time': np.float64(74.82179034340035)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 66.26407607736661, 'employees': 1, 'robots': 1, 'employee_time': np.float64(74.82179034340035)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"{'makespan': 1.6105100000000008, 'workstations': 66.26407607736661, 'employees': 1, 'robots': 1, 'employee_time': np.float64(114.6891812597949)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 72.89048368510328, 'employees': 1, 'robots': 1, 'employee_time': np.float64(114.6891812597949)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 80.17953205361361, 'employees': 1, 'robots': 1, 'employee_time': np.float64(114.6891812597949)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 88.19748525897498, 'employees': 1, 'robots': 1, 'employee_time': np.float64(114.6891812597949)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 97.01723378487249, 'employees': 1, 'robots': 1, 'employee_time': np.float64(114.6891812597949)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}"
8,"{'makespan': 1.6105100000000008, 'workstations': 97.01723378487249, 'employees': 1, 'robots': 1, 'employee_time': np.float64(175.79916542590863)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
8,"{'makespan': 1.6105100000000008, 'workstations': 106.71895716335975, 'employees': 1, 'robots': 1, 'employee_time': np.float64(175.79916542590863)}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
9,"{'makespan': 1.6105100000000008, 'workstations': 106.71895716335975, 'employees': 1, 'robots': 1, 'employee_time': np.float64(175.79916542590863)}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
9,"{'makespan': 1.6105100000000008, 'workstations': 117.39085287969573, 'employees': 1, 'robots': 1, 'employee_time': np.float64(175.79916542590863)}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
9,"{'makespan': 1.6105100000000008, 'workstations': 129.1299381676653, 'employees': 1, 'robots': 1, 'employee_time': np.float64(175.79916542590863)}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
9,"{'makespan': 1.6105100000000008, 'workstations': 142.04293198443185, 'employees': 1, 'robots': 1, 'employee_time': np.float64(175.79916542590863)}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.1522222222222223, 'workstations': 4, 'employees': 1, 'robots': 1, 'employee_time': 0.1288888888888889}"
