iter,weights,bounds,results
10,"{'makespan': 1.1, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 1.1111499999999999, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
11,"{'makespan': 1.1, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
11,"{'makespan': 1.2100000000000002, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
11,"{'makespan': 1.3310000000000004, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
11,"{'makespan': 1.4641000000000006, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
12,"{'makespan': 1.4641000000000006, 'workstations': 1.3310000000000004, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
12,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
13,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
14,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.0, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
15,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
16,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.0, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
17,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
18,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
19,"{'makespan': 1.4641000000000006, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
19,"{'makespan': 1.6105100000000008, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
19,"{'makespan': 1.771561000000001, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
19,"{'makespan': 1.9487171000000014, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
20,"{'makespan': 1.9487171000000014, 'workstations': 1.4641000000000006, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
20,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
20,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
21,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.0, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
22,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
23,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
24,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
25,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
26,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
27,"{'makespan': 1.9487171000000014, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
27,"{'makespan': 2.1435888100000016, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
27,"{'makespan': 2.357947691000002, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': 0.9844833333333333, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
28,"{'makespan': 2.357947691000002, 'workstations': 1.6105100000000008, 'employees': 1, 'robots': 1, 'employee_time': 1.6105100000000008}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
28,"{'makespan': 2.357947691000002, 'workstations': 1.771561000000001, 'employees': 1, 'robots': 1, 'employee_time': 1.771561000000001}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 1.771561000000001, 'employees': 1, 'robots': 1, 'employee_time': 1.9487171000000014}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
28,"{'makespan': 2.357947691000002, 'workstations': 1.9487171000000014, 'employees': 1, 'robots': 1, 'employee_time': 2.1435888100000016}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 1.9487171000000014, 'employees': 1, 'robots': 1, 'employee_time': 2.357947691000002}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.1435888100000016, 'employees': 1, 'robots': 1, 'employee_time': 2.5937424601000023}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.357947691000002, 'employees': 1, 'robots': 1, 'employee_time': 2.853116706110003}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.357947691000002, 'employees': 1, 'robots': 1, 'employee_time': 3.1384283767210035}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.5937424601000023, 'employees': 1, 'robots': 1, 'employee_time': 3.1384283767210035}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.5937424601000023, 'employees': 1, 'robots': 1, 'employee_time': 3.4522712143931042}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 0.7744444444444445, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.4}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.853116706110003, 'employees': 1, 'robots': 1, 'employee_time': 3.4522712143931042}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 2.853116706110003, 'employees': 1, 'robots': 1, 'employee_time': 3.797498335832415}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 3.1384283767210035, 'employees': 1, 'robots': 1, 'employee_time': 3.797498335832415}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 3.1384283767210035, 'employees': 1, 'robots': 1, 'employee_time': 4.177248169415656}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 3.4522712143931042, 'employees': 1, 'robots': 1, 'employee_time': 4.177248169415656}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 3.4522712143931042, 'employees': 1, 'robots': 1, 'employee_time': 4.594972986357222}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 3.797498335832415, 'employees': 1, 'robots': 1, 'employee_time': 4.594972986357222}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 3.797498335832415, 'employees': 1, 'robots': 1, 'employee_time': 5.054470284992944}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 4.177248169415656, 'employees': 1, 'robots': 1, 'employee_time': 5.054470284992944}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 4.177248169415656, 'employees': 1, 'robots': 1, 'employee_time': 5.559917313492239}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 4.594972986357222, 'employees': 1, 'robots': 1, 'employee_time': 5.559917313492239}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 4.594972986357222, 'employees': 1, 'robots': 1, 'employee_time': 6.115909044841463}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 5.054470284992944, 'employees': 1, 'robots': 1, 'employee_time': 6.115909044841463}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 5.054470284992944, 'employees': 1, 'robots': 1, 'employee_time': 6.72749994932561}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 5.559917313492239, 'employees': 1, 'robots': 1, 'employee_time': 6.72749994932561}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
28,"{'makespan': 2.357947691000002, 'workstations': 5.559917313492239, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
28,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': 3.95, 'employees': None, 'robots': None, 'employee_time': 0.4757388888888889}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
29,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': 0.0, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
30,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
31,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
32,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 7.400249944258172}","{'makespan': None, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': 0.95285}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
32,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': None, 'employees': 1.0, 'robots': None, 'employee_time': 0.95285}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
33,"{'makespan': 2.357947691000002, 'workstations': 6.115909044841463, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
33,"{'makespan': 2.357947691000002, 'workstations': 6.72749994932561, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': 3.95, 'employees': 1.0, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
34,"{'makespan': 2.357947691000002, 'workstations': 6.72749994932561, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
35,"{'makespan': 2.357947691000002, 'workstations': 6.72749994932561, 'employees': 1, 'robots': 1, 'employee_time': 8.140274938683989}","{'makespan': None, 'workstations': 3.0, 'employees': None, 'robots': None, 'employee_time': None}","{'makespan': 1.0166666666666666, 'workstations': 3, 'employees': 1, 'robots': 0, 'employee_time': 1.0}"
