iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 2048, 'workstations': 256, 'employees': 2, 'robots': 1, 'employee_time': 2}",0.0,"{'makespan': 0.3277777777777778, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}","{'makespan': 0.3277777777777778, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}",9.307425737380981
40,"{'makespan': 32768, 'workstations': 8192, 'employees': 2, 'robots': 4, 'employee_time': 8}",0.08829674379166258,"{'makespan': 0.3277777777777778, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}",14.486816644668579
60,"{'makespan': 1048576, 'workstations': 262144, 'employees': 2, 'robots': 16, 'employee_time': 8}",0.08829674379166258,"{'makespan': 0.3277777777777778, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}",10.580004453659058
