iter,weights,bounds,results,regret,solve_time
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}",,"{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.7750191072220628,2.4352974891662598
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.7750191072220628,0.0
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 2, 'employee_time': 2}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.7750191072220628,2.213768720626831
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 4, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.63381290435791
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 8, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.1817374229431152
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 16, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.9801557064056396
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 32, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.3166379928588867
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 64, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.2625463008880615
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 128, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,3.2311432361602783
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 256, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.968562126159668
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 512, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,1.6984069347381592
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1024, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,3.0121421813964844
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 2048, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.5981767177581787
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 4096, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.7780375480651855
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 8192, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.243195056915283
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 16384, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.958681106567383
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 32768, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.2553133964538574
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 65536, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.6372358798980713
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 131072, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,1.8853015899658203
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 262144, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,3.0228049755096436
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 524288, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.6574950218200684
1,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1048576, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': None, 'robots': -0.0001, 'employee_time': 0.15689999999999998}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,2.184960126876831
2,"{'makespan': 1, 'workstations': 1, 'employees': 1, 'robots': 1, 'employee_time': 1}","{'makespan': None, 'workstations': None, 'employees': 0.9999, 'robots': None, 'employee_time': 0.10306666666666665}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,0.0
2,"{'makespan': 1, 'workstations': 1, 'employees': 2, 'robots': 1, 'employee_time': 2}","{'makespan': None, 'workstations': None, 'employees': 0.9999, 'robots': None, 'employee_time': 0.10306666666666665}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}",0.7750191072220628,0.9898154735565186
2,"{'makespan': 1, 'workstations': 1, 'employees': 4, 'robots': 1, 'employee_time': 4}","{'makespan': None, 'workstations': None, 'employees': 0.9999, 'robots': None, 'employee_time': 0.10306666666666665}","{'makespan': 1.1555555555555554, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.10555555555555556}",0.1638385952741601,3.5372281074523926
