iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 16, 'workstations': 4, 'employees': 1, 'robots': 256, 'employee_time': 1024}",0.002367798878494364,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.9513251781463623
40,"{'makespan': 32, 'workstations': 16, 'employees': 1, 'robots': 131072, 'employee_time': 524288}",0.002367798878494364,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.8417127132415771
60,"{'makespan': 512, 'workstations': 128, 'employees': 1, 'robots': 67108864, 'employee_time': 268435456}",0.002367798878494364,"{'makespan': 0.5711111111111111, 'workstations': 11, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}","{'makespan': 0.7922222222222223, 'workstations': 7, 'employees': 1, 'robots': 0, 'employee_time': 0.09111111111111111}",0.45999598503112793
