iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 4096, 'workstations': 2, 'employees': 128, 'robots': 4, 'employee_time': 1}",0.08614831389742678,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.4066666666666667, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.4011111111111111}",66.18020915985107
40,"{'makespan': 2097152, 'workstations': 2, 'employees': 65536, 'robots': 4, 'employee_time': 1}",0.08614831389742678,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.4066666666666667, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.4011111111111111}",50.059213161468506
60,"{'makespan': 2147483648, 'workstations': 2, 'employees': 67108864, 'robots': 16, 'employee_time': 2}",0.08614831389742678,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.4066666666666667, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.4011111111111111}",37.95924472808838
