iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(2.9810135759757808), 'workstations': np.float64(0.5), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(1.8362255478399925)}",0.006078515623792829,"{'makespan': 0.46444444444444444, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.16555555555555557}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
40,"{'makespan': np.float64(3.2688184540245615), 'workstations': np.float64(0.5455545454545454), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(2.093957506602879)}",0.006078515623792829,"{'makespan': 0.46444444444444444, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.16555555555555557}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
60,"{'makespan': np.float64(3.344002348720651), 'workstations': np.float64(0.7122212121212121), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(3.062492383780002)}",0.006078515623792829,"{'makespan': 0.46444444444444444, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.16555555555555557}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
80,"{'makespan': np.float64(4.1171429690157435), 'workstations': np.float64(0.5455545454545454), 'employees': np.float64(2.0), 'robots': np.float64(2.0), 'employee_time': np.float64(3.0157472398644263)}",0.006078515623792829,"{'makespan': 0.46444444444444444, 'workstations': 6, 'employees': 1, 'robots': 0, 'employee_time': 0.16555555555555557}","{'makespan': 0.53, 'workstations': 5, 'employees': 1, 'robots': 0, 'employee_time': 0.1622222222222222}"
