iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 32, 'workstations': 8, 'employees': 1, 'robots': 32, 'employee_time': 256}",3.60109903494854e-06,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",2.3463125228881836
40,"{'makespan': 512, 'workstations': 256, 'employees': 1, 'robots': 128, 'employee_time': 2048}",3.60109903494854e-06,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.7788888888888889, 'workstations': 7, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",3.755802869796753
60,"{'makespan': 8192, 'workstations': 256, 'employees': 1, 'robots': 2048, 'employee_time': 16384}",7.750396873117747e-08,"{'makespan': 0.5622222222222222, 'workstations': 12, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.5677777777777778, 'workstations': 11, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}",1.9494435787200928
