iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 1024, 'workstations': 64, 'employees': 1, 'robots': 1, 'employee_time': 2}",0.0773770299984827,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.4022222222222222, 'workstations': 5, 'employees': 2, 'robots': 0, 'employee_time': 0.5777777777777777}",3.1527669429779053
40,"{'makespan': 32768, 'workstations': 1024, 'employees': 1, 'robots': 2, 'employee_time': 8}",0.0,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}",2.6995162963867188
60,"{'makespan': 2097152, 'workstations': 65536, 'employees': 1, 'robots': 4, 'employee_time': 16}",0.0,"{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}","{'makespan': 0.37333333333333335, 'workstations': 6, 'employees': 2, 'robots': 0, 'employee_time': 0.6233333333333333}",1.5961804389953613
