iter,weights_learned,regret,preferred_solution,computed_solution,solve_time
20,"{'makespan': 16, 'workstations': 512, 'employees': 8, 'robots': 1, 'employee_time': 32}",7.393829285287102e-10,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}","{'makespan': 0.9755555555555555, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9533333333333334}",0.3646554946899414
40,"{'makespan': 2048, 'workstations': 4096, 'employees': 128, 'robots': 1, 'employee_time': 64}",0.00033317920243172705,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}","{'makespan': 0.8444444444444444, 'workstations': 3, 'employees': 2, 'robots': 1, 'employee_time': 0.9566666666666667}",0.8151192665100098
60,"{'makespan': 8192, 'workstations': 16384, 'employees': 1024, 'robots': 64, 'employee_time': 64}",0.00033317739492370554,"{'makespan': 0.9733333333333334, 'workstations': 3, 'employees': 1, 'robots': 1, 'employee_time': 0.9566666666666667}","{'makespan': 0.8388888888888889, 'workstations': 3, 'employees': 2, 'robots': 0, 'employee_time': 1.0888888888888888}",0.8173191547393799
