iter,weights_learned,regret,preferred_solution,computed_solution
20,"{'makespan': np.float64(11.34606372188997), 'workstations': np.float64(7.666666666666668), 'employees': np.float64(11.0), 'robots': np.float64(11.0), 'employee_time': np.float64(12.52535252525252)}",0.48775676486539765,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 0.6522222222222223, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.49777777777777776}"
40,"{'makespan': np.float64(5.34109747140909), 'workstations': np.float64(9.333333333333334), 'employees': np.float64(11.0), 'robots': np.float64(11.0), 'employee_time': np.float64(32.79116858054227)}",0.07589038435214351,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
60,"{'makespan': np.float64(5.236176686601625), 'workstations': np.float64(9.333333333333334), 'employees': np.float64(11.0), 'robots': np.float64(11.0), 'employee_time': np.float64(43.21115794790007)}",0.07589038435214351,"{'makespan': 1.3677777777777778, 'workstations': 5, 'employees': 1, 'robots': 1, 'employee_time': 0.057777777777777775}","{'makespan': 1.15, 'workstations': 4, 'employees': 1, 'robots': 0, 'employee_time': 0.15555555555555556}"
